Site,SRR7666488,SRR7666480,SRR7666591,SRR7666498,SRR7666581,SRR7666588,SRR7666487,SRR7666500,SRR7666592,SRR7666589,SRR7666595,SRR7666482,SRR7666494,SRR7666490,SRR7666354,SRR7666485,SRR7666497,SRR7666355,SRR7666358,SRR7666351,SRR7666586,SRR7666483,SRR7666357,SRR7666352,SRR7666484,SRR7666348,SRR7666583,SRR7666599,SRR7666495,SRR7666596,SRR7666347,SRR7666481,start,end
chr5_7870923_7875257,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,4.0,,,,,,chr5_7870923,chr5_7875257
chr5_79649190_79668891,,,,,,,,,,,,,,2.0,,,,,,,,,15.0,,,,,,,,,,chr5_79649190,chr5_79668891
chr5_79657001_79668891,8.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_79657001,chr5_79668891
chr5_80283959_80305179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,chr5_80283959,chr5_80305179
chr5_80300663_80305179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,chr5_80300663,chr5_80305179
chr5_81446922_81461054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,,chr5_81446922,chr5_81461054
chr5_81448825_81461054,,,,,,,21.0,,,,,6.0,,,,,,,,,,,,,,,5.0,,,,,2.0,chr5_81448825,chr5_81461054
chr5_81513717_81615472,,,,,4.0,,,,,,,24.0,,,,,,,,,,,,,,,4.0,,,2.0,32.0,7.0,chr5_81513717,chr5_81615472
chr5_81474562_81615472,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,,,,,chr5_81474562,chr5_81615472
chr5_81489309_81615472,,,,,,,7.0,,,,,,,,,,,,,,,14.0,,,,,,,,,,,chr5_81489309,chr5_81615472
chr5_81636618_81650266,,,,,,,,,,,,6.0,,,,,,,,,,9.0,,,,,,,,1.0,10.0,,chr5_81636618,chr5_81650266
chr5_81615557_81650266,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_81615557,chr5_81650266
chr5_87408186_87409289,,16.0,,,,,,5.0,,,,,,,,,,88.0,,73.0,,,8.0,,,,,,14.0,,,,chr5_87408186,chr5_87409289
chr5_87409129_87409289,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_87409129,chr5_87409289
chr5_88196488_88198975,,,,,,,,,,,,,,,,,,90.0,,,,,,,,25.0,,,,,,,chr5_88196488,chr5_88198975
chr5_88197765_88198975,,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,chr5_88197765,chr5_88198975
chr5_88207142_88220562,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,chr5_88207142,chr5_88220562
chr5_88207180_88220562,,,,,,,,,,,,,,,,,,59.0,,,,,,4.0,,,,,,,,,chr5_88207180,chr5_88220562
chr5_91373838_91374113,,,,6.0,,,,5.0,5.0,,,,,,,,,,,,30.0,,,,,,,1.0,,,,,chr5_91373838,chr5_91374113
chr5_91373876_91374113,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,chr5_91373876,chr5_91374113
chr5_95913934_95943001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,chr5_95913934,chr5_95943001
chr5_95919545_95943001,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,chr5_95919545,chr5_95943001
chr5_96702915_96722638,,,,,,7.0,,6.0,,,,,14.0,,,5.0,,,,17.0,2.0,13.0,9.0,30.0,,,,,7.0,,16.0,,chr5_96702915,chr5_96722638
chr5_96695907_96722638,,,,18.0,,,,25.0,,,,,,,,,,1.0,,,1.0,,3.0,,18.0,,,,10.0,,,,chr5_96695907,chr5_96722638
chr5_96722698_96729152,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,chr5_96722698,chr5_96729152
chr5_96727530_96729152,,,,6.0,,,,8.0,,,,,4.0,,,,,6.0,,,1.0,15.0,,17.0,,,,,,,,,chr5_96727530,chr5_96729152
chr5_96727530_96729611,,,,,,,,,,,,,,,,,,,,1.0,,,15.0,,11.0,,,,7.0,,,,chr5_96727530,chr5_96729611
chr5_96729209_96729611,,,,,,1.0,,22.0,,,,,6.0,,,,,15.0,,,1.0,28.0,20.0,60.0,,,,1.0,15.0,,,,chr5_96729209,chr5_96729611
chr5_96740118_96741265,,,,,,,,,,,,,,,,,,19.0,,,,,22.0,68.0,,,,,,,,,chr5_96740118,chr5_96741265
chr5_96740783_96741265,,,,,,,,12.0,,,,,7.0,,,,,,,40.0,,20.0,38.0,,19.0,,10.0,,15.0,4.0,53.0,,chr5_96740783,chr5_96741265
chr5_96742756_96747344,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,chr5_96742756,chr5_96747344
chr5_96746425_96747344,,,,,,,,,,,,,,,,,,,,42.0,,,34.0,11.0,,,,,1.0,,39.0,,chr5_96746425,chr5_96747344
chr5_98869277_98869753,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_98869277,chr5_98869753
chr5_98868635_98869753,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,29.0,,chr5_98868635,chr5_98869753
chr5_98901082_98902899,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,chr5_98901082,chr5_98902899
chr5_98901335_98902899,21.0,,,,,,,,,,,5.0,5.0,,,,,,,,,19.0,,,,34.0,,,,3.0,,1.0,chr5_98901335,chr5_98902899
chr6_100848707_100864063,,,,,,,,,16.0,,,,,,,,,,,,,6.0,,,,,,,1.0,,,,chr6_100848707,chr6_100864063
chr6_100859202_100864063,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,chr6_100859202,chr6_100864063
chr6_100868032_100881060,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,chr6_100868032,chr6_100881060
chr6_100868038_100881060,,,,,,,,,,8.0,,,,,,,,,,,,23.0,,,,,,,6.0,,,,chr6_100868038,chr6_100881060
chr6_101399392_101621948,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,4.0,,,,,chr6_101399392,chr6_101621948
chr6_101429937_101621948,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,chr6_101429937,chr6_101621948
chr6_102065932_102068346,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,chr6_102065932,chr6_102068346
chr6_102065928_102068346,,,,,,,,,,,,,,,,,,,6.0,,,,14.0,,,,,,,,,,chr6_102065928,chr6_102068346
chr6_105288894_105323664,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,10.0,chr6_105288894,chr6_105323664
chr6_105323111_105323664,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,chr6_105323111,chr6_105323664
chr6_10529836_10621350,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_10529836,chr6_10621350
chr6_10601470_10621350,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,chr6_10601470,chr6_10621350
chr6_109369017_109376073,,,,,,,,,,,,,2.0,,,,38.0,,,,,,,,,,,,,,,10.0,chr6_109369017,chr6_109376073
chr6_109370467_109376073,24.0,,,,,16.0,,19.0,,14.0,6.0,15.0,36.0,15.0,,,,,53.0,41.0,1.0,11.0,18.0,,,,20.0,16.0,16.0,3.0,,12.0,chr6_109370467,chr6_109376073
chr6_110111381_110113325,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_110111381,chr6_110113325
chr6_110108681_110113325,,,,,,,,3.0,,,,,,,,,,,,,,,23.0,,,,,,,,,,chr6_110108681,chr6_110113325
chr6_110892203_110892298,,,,,15.0,,,,,,10.0,,,,,,,105.0,,,,,,,,,,,1.0,8.0,41.0,,chr6_110892203,chr6_110892298
chr6_110875215_110892298,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,chr6_110875215,chr6_110892298
chr6_110958826_110959171,,,,,5.0,7.0,,5.0,,,,,,,,,39.0,56.0,,41.0,,,24.0,29.0,,,,2.0,11.0,,,,chr6_110958826,chr6_110959171
chr6_110959042_110959171,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_110959042,chr6_110959171
chr6_11193692_11213280,32.0,5.0,,,,,32.0,,5.0,,,,,,,,,,,,,,,,,,,,,2.0,,,chr6_11193692,chr6_11213280
chr6_11201046_11213280,18.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,9.0,,,chr6_11201046,chr6_11213280
chr6_112207145_112216367,,,,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,chr6_112207145,chr6_112216367
chr6_112209232_112216367,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,chr6_112209232,chr6_112216367
chr6_112216469_112253955,,,,,,,,,,,,,,,,,,,44.0,51.0,,,,,,,,,,,35.0,,chr6_112216469,chr6_112253955
chr6_112246904_112253955,,,,,,,,,,,,,,,,,,,37.0,,,,14.0,,,,,,,,,,chr6_112246904,chr6_112253955
chr6_116433550_116435586,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,chr6_116433550,chr6_116435586
chr6_116431193_116435586,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,chr6_116431193,chr6_116435586
chr6_116571655_116574057,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,chr6_116571655,chr6_116574057
chr6_116572985_116574057,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,chr6_116572985,chr6_116574057
chr6_116571655_116580294,,,,,,,,,,,,,,8.0,,,,,,,,,21.0,,,,,,,,,,chr6_116571655,chr6_116580294
chr6_116574171_116580294,,,,,,,,,,,,,,,,,,,,,,,,54.0,26.0,,,5.0,,,,,chr6_116574171,chr6_116580294
chr6_125248383_125262833,,33.0,,,,,,,,11.0,,,,,,44.0,,,70.0,,,,,,,,,,20.0,,50.0,,chr6_125248383,chr6_125262833
chr6_125253755_125262833,,,,37.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_125253755,chr6_125262833
chr6_125257158_125262833,,,,,,,,30.0,,,,,,,,,,,21.0,,,,,,,,,,,,,,chr6_125257158,chr6_125262833
chr6_125298816_125300537,,,,,,,,,,,7.0,,14.0,,,,,,30.0,,,,,,,,,,,,,,chr6_125298816,chr6_125300537
chr6_125292909_125300537,,,,,,,,,,,,,,,,,,,,,,,8.0,,,42.0,,,,,,,chr6_125292909,chr6_125300537
chr6_125927758_125928635,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_125927758,chr6_125928635
chr6_125928247_125928635,96.0,61.0,,,,,58.0,50.0,10.0,,,,,,46.0,,,,,55.0,,82.0,,,,,,,,,,,chr6_125928247,chr6_125928635
chr6_125986622_126038704,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,chr6_125986622,chr6_126038704
chr6_126021280_126038704,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,30.0,,,,,,,,chr6_126021280,chr6_126038704
chr6_128009265_128064757,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,chr6_128009265,chr6_128064757
chr6_128009268_128064757,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,chr6_128009268,chr6_128064757
chr6_132787581_132789763,,,,,,,,15.0,,,,,,,,,,,,,,,,,24.0,,,4.0,,,,,chr6_132787581,chr6_132789763
chr6_132787528_132789763,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,chr6_132787528,chr6_132789763
chr6_132815224_132816460,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,chr6_132815224,chr6_132816460
chr6_132815088_132816460,,,,,,,,6.0,,25.0,15.0,,2.0,6.0,,,,20.0,12.0,,4.0,,6.0,,,,,,7.0,,4.0,,chr6_132815088,chr6_132816460
chr6_134170435_134171022,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,chr6_134170435,chr6_134171022
chr6_134170915_134171022,,,,,,,,,24.0,,,,,,,,,,241.0,32.0,,,30.0,72.0,,,,,,,,,chr6_134170915,chr6_134171022
chr6_134171178_134172661,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,chr6_134171178,chr6_134172661
chr6_134172316_134172661,,,,,18.0,,,7.0,24.0,,,,,25.0,,,,,332.0,97.0,7.0,10.0,28.0,44.0,,,,,,1.0,,,chr6_134172316,chr6_134172661
chr6_134172316_134173022,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,chr6_134172316,chr6_134173022
chr6_134172774_134173022,,,,,12.0,,,5.0,31.0,,,,,8.0,,,,,519.0,120.0,,,77.0,56.0,,,,,,,,,chr6_134172774,chr6_134173022
chr6_134173566_134174004,,,,,14.0,,,,24.0,,,,,,,,,,301.0,60.0,5.0,,34.0,34.0,,,,,,,,,chr6_134173566,chr6_134174004
chr6_134173561_134174004,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,chr6_134173561,chr6_134174004
chr6_135010759_135039572,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,chr6_135010759,chr6_135039572
chr6_135038026_135039572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,,chr6_135038026,chr6_135039572
chr6_135002842_135039572,9.0,,,,,,,,,12.0,,,,,,,52.0,87.0,,,8.0,,,,55.0,,,,,,,,chr6_135002842,chr6_135039572
chr6_135002842_135042000,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,chr6_135002842,chr6_135042000
chr6_135039767_135042000,13.0,,2.0,,,,,,,17.0,,,,,,,24.0,76.0,,,,,,,36.0,,4.0,,,,36.0,,chr6_135039767,chr6_135042000
chr6_135492291_135497187,,,,,,,,,,1.0,,,,,,12.0,,,22.0,,,10.0,,38.0,,,,,,,37.0,,chr6_135492291,chr6_135497187
chr6_135495898_135497187,,,,,,,,,,,,,,,,,43.0,,,,,,,32.0,,,,,,,54.0,15.0,chr6_135495898,chr6_135497187
chr6_135492291_135497582,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,3.0,chr6_135492291,chr6_135497582
chr6_135495898_135497582,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,chr6_135495898,chr6_135497582
chr6_135497249_135497582,,,,,,1.0,,,,1.0,,5.0,,,,15.0,26.0,,28.0,,,,,71.0,,,,,1.0,,61.0,9.0,chr6_135497249,chr6_135497582
chr6_136278770_136279762,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,chr6_136278770,chr6_136279762
chr6_136278776_136279762,,12.0,,,3.0,,,,,,16.0,,34.0,,,,,,,,,54.0,15.0,35.0,,,,4.0,,,,,chr6_136278776,chr6_136279762
chr6_136383781_136388392,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,chr6_136383781,chr6_136388392
chr6_136377868_136388392,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_136377868,chr6_136388392
chr6_137009492_137016967,,,,25.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,chr6_137009492,chr6_137016967
chr6_137011452_137016967,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,chr6_137011452,chr6_137016967
chr6_137155119_137158346,,,,,,,,3.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,chr6_137155119,chr6_137158346
chr6_137156854_137158346,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,chr6_137156854,chr6_137158346
chr6_137207077_137219242,,6.0,,,,11.0,,,,,,,3.0,,,,,,,,,11.0,15.0,3.0,,,,,,2.0,32.0,,chr6_137207077,chr6_137219242
chr6_137209972_137219242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,chr6_137209972,chr6_137219242
chr6_143335119_143339638,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_143335119,chr6_143339638
chr6_143333445_143339638,,,14.0,,,,,,,,,,2.0,,,,,,,,,,5.0,,,,,,,,,,chr6_143333445,chr6_143339638
chr6_143948460_143960468,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,chr6_143948460,chr6_143960468
chr6_143942663_143960468,,,,,,,,,,,4.0,,,,,,,,,33.0,,,,,,,,,,,,,chr6_143942663,chr6_143960468
chr6_144291907_144403122,,,1.0,,,4.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,chr6_144291907,chr6_144403122
chr6_144331018_144403122,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,2.0,,,chr6_144331018,chr6_144403122
chr6_147327276_147334156,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_147327276,chr6_147334156
chr6_147331582_147334156,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,chr6_147331582,chr6_147334156
chr6_149505704_149525142,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,chr6_149505704,chr6_149525142
chr6_149521171_149525142,,,,,14.0,,,,,,,,11.0,,,,,,27.0,,,,2.0,,,,,,18.0,,,,chr6_149521171,chr6_149525142
chr6_149802369_149810615,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_149802369,chr6_149810615
chr6_149802416_149810615,,,,,21.0,3.0,,,,,,19.0,,,,,,,,41.0,,,,,,,,,,,,,chr6_149802416,chr6_149810615
chr6_157875176_157896826,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,chr6_157875176,chr6_157896826
chr6_157876478_157896826,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,chr6_157876478,chr6_157896826
chr6_158767078_158767260,,,,8.0,,,,,,,,,9.0,,,,,50.0,206.0,,,,6.0,18.0,,,,,,1.0,77.0,,chr6_158767078,chr6_158767260
chr6_158767137_158767260,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,chr6_158767137,chr6_158767260
chr6_158785583_158789287,,,,,,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,chr6_158785583,chr6_158789287
chr6_158787203_158789287,,,,14.0,,,,32.0,,16.0,,50.0,109.0,5.0,,,,78.0,413.0,59.0,,10.0,4.0,192.0,,49.0,,,31.0,2.0,,,chr6_158787203,chr6_158789287
chr6_159685033_159692660,,,,,,,,,,,,,,,,,,,18.0,2.0,2.0,,,,,,,,,,22.0,,chr6_159685033,chr6_159692660
chr6_159688242_159692660,,,,,,,,,,,,,,,126.0,,,70.0,343.0,535.0,18.0,,363.0,264.0,,,,,,,305.0,,chr6_159688242,chr6_159692660
chr6_159729809_159736257,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,chr6_159729809,chr6_159736257
chr6_159727333_159736257,,,,,,,8.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,chr6_159727333,chr6_159736257
chr6_159790060_159790939,2.0,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,chr6_159790060,chr6_159790939
chr6_159790639_159790939,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,chr6_159790639,chr6_159790939
chr6_159789888_159790939,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,16.0,chr6_159789888,chr6_159790939
chr6_159797518_159798051,,,,,,,,,1.0,,,,,,,16.0,,,,,7.0,,,,,,,,,,,,chr6_159797518,chr6_159798051
chr6_159797369_159798051,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_159797369,chr6_159798051
chr6_166320256_166324536,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_166320256,chr6_166324536
chr6_166322886_166324536,,,,,,,,,,,,,,,,,,101.0,,116.0,,,22.0,,,,,,,,86.0,,chr6_166322886,chr6_166324536
chr6_167010893_167022408,,,,,,15.0,,,,,4.0,,,,,,,89.0,,,,,,,,,,,,,,8.0,chr6_167010893,chr6_167022408
chr6_167013567_167022408,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,chr6_167013567,chr6_167022408
chr6_167021452_167022408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,chr6_167021452,chr6_167022408
chr6_169662424_169664165,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,chr6_169662424,chr6_169664165
chr6_169663801_169664165,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,chr6_169663801,chr6_169664165
chr6_169689012_169701550,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,chr6_169689012,chr6_169701550
chr6_169695065_169701550,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,chr6_169695065,chr6_169701550
chr6_170549113_170553129,,5.0,10.0,,,13.0,,,,,2.0,,5.0,,,27.0,15.0,,,,,,50.0,58.0,,171.0,,,7.0,,45.0,,chr6_170549113,chr6_170553129
chr6_170546184_170553129,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,,,,,,,chr6_170546184,chr6_170553129
chr6_17507312_17513848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,chr6_17507312,chr6_17513848
chr6_17507726_17513848,,,,,,,,,,,,,,,,,,,68.0,,,,,40.0,,,,,,,,,chr6_17507726,chr6_17513848
chr6_17507312_17539268,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,chr6_17507312,chr6_17539268
chr6_17513954_17539268,,,,,,,,,,,,,,,,,,,36.0,,,,,35.0,,,,,,,,,chr6_17513954,chr6_17539268
chr6_19838195_19839209,4.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,chr6_19838195,chr6_19839209
chr6_19838642_19839209,,23.0,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,chr6_19838642,chr6_19839209
chr6_21065228_21198020,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_21065228,chr6_21198020
chr6_21108463_21198020,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_21108463,chr6_21198020
chr6_24710589_24714317,,,,,,,,22.0,,,,15.0,,,,,,,,,,,,,,,,,,,,,chr6_24710589,chr6_24714317
chr6_24706262_24714317,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,chr6_24706262,chr6_24714317
chr6_24708911_24714317,57.0,71.0,,149.0,,9.0,32.0,14.0,35.0,42.0,17.0,20.0,22.0,,230.0,,10.0,102.0,152.0,109.0,18.0,99.0,126.0,171.0,32.0,164.0,32.0,10.0,65.0,31.0,79.0,45.0,chr6_24708911,chr6_24714317
chr6_24714419_24716147,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,chr6_24714419,chr6_24716147
chr6_24714440_24716147,77.0,103.0,7.0,172.0,16.0,86.0,4.0,90.0,80.0,87.0,49.0,89.0,45.0,31.0,275.0,,5.0,77.0,220.0,225.0,31.0,191.0,230.0,243.0,37.0,237.0,58.0,34.0,90.0,124.0,222.0,56.0,chr6_24714440,chr6_24716147
chr6_24716321_24718539,,,,,,6.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,chr6_24716321,chr6_24718539
chr6_24716324_24718539,44.0,30.0,,122.0,,18.0,11.0,4.0,36.0,27.0,7.0,60.0,36.0,9.0,178.0,,,127.0,119.0,134.0,17.0,124.0,137.0,148.0,31.0,168.0,11.0,3.0,29.0,37.0,133.0,38.0,chr6_24716324,chr6_24718539
chr6_26124633_26138053,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,2.0,,,chr6_26124633,chr6_26138053
chr6_26124749_26138053,,,,,,,,6.0,,,,,,,76.0,,,,,,,,,,,,,,,1.0,,,chr6_26124749,chr6_26138053
chr6_26127761_26138053,,,,4.0,,,,,,1.0,,7.0,,,,,,,,,,,,,,57.0,,,5.0,,,,chr6_26127761,chr6_26138053
chr6_26598110_26598264,,,,,,,,,,,,,,,119.0,,,,,,,,23.0,,,,,,,2.0,59.0,,chr6_26598110,chr6_26598264
chr6_26597223_26598264,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,chr6_26597223,chr6_26598264
chr6_28080970_28085480,,,,,,46.0,,191.0,,,4.0,,113.0,,,,,,,,6.0,,,,,,28.0,,42.0,35.0,,,chr6_28080970,chr6_28085480
chr6_28081530_28085480,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,chr6_28081530,chr6_28085480
chr6_28086310_28088562,,,,,,31.0,,223.0,,,,,111.0,,,,,,,,5.0,,,,,,,,33.0,39.0,,,chr6_28086310,chr6_28088562
chr6_28086386_28088562,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,chr6_28086386,chr6_28088562
chr6_28271934_28272669,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_28271934,chr6_28272669
chr6_28272339_28272669,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,chr6_28272339,chr6_28272669
chr6_29888224_29943267,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,chr6_29888224,chr6_29943267
chr6_29828316_29943267,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,chr6_29828316,chr6_29943267
chr6_29943026_29943267,,,6.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,20.0,,,chr6_29943026,chr6_29943267
chr6_30073478_30075222,,,2.0,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_30073478,chr6_30075222
chr6_30073248_30075222,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,chr6_30073248,chr6_30075222
chr6_30234450_30326353,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,chr6_30234450,chr6_30326353
chr6_30296237_30326353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,chr6_30296237,chr6_30326353
chr6_30346557_30346712,9.0,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,17.0,,,,chr6_30346557,chr6_30346712
chr6_30346564_30346712,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_30346564,chr6_30346712
chr6_30491412_30492403,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr6_30491412,chr6_30492403
chr6_30491653_30492403,,19.0,3.0,,66.0,,16.0,,7.0,,,,,,,,,,130.0,53.0,,18.0,221.0,46.0,,,14.0,,,12.0,156.0,,chr6_30491653,chr6_30492403
chr6_30606856_30608778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,chr6_30606856,chr6_30608778
chr6_30607891_30608778,,,,,10.0,,,,12.0,,,,,,,,,,,,,,,,,,,,,5.0,,,chr6_30607891,chr6_30608778
chr6_30627727_30627850,,4.0,,,,3.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,chr6_30627727,chr6_30627850
chr6_30627520_30627850,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,chr6_30627520,chr6_30627850
chr6_30642247_30645894,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,chr6_30642247,chr6_30645894
chr6_30643011_30645894,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,chr6_30643011,chr6_30645894
chr6_30665270_30665478,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,chr6_30665270,chr6_30665478
chr6_30665274_30665478,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,7.0,chr6_30665274,chr6_30665478
chr6_30728145_30730427,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,chr6_30728145,chr6_30730427
chr6_30730186_30730427,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,chr6_30730186,chr6_30730427
