Site,SRR7666488,SRR7666480,SRR7666591,SRR7666498,SRR7666581,SRR7666588,SRR7666487,SRR7666500,SRR7666592,SRR7666589,SRR7666595,SRR7666482,SRR7666494,SRR7666490,SRR7666354,SRR7666485,SRR7666497,SRR7666355,SRR7666358,SRR7666351,SRR7666586,SRR7666483,SRR7666357,SRR7666352,SRR7666484,SRR7666348,SRR7666583,SRR7666599,SRR7666495,SRR7666596,SRR7666347,SRR7666481,start,end
chr5_126601058_126603573,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,chr5_126601058,chr5_126603573
chr5_126601058_126603569,,,2.0,,,,,,,,,,,,75.0,,,,1.0,,,5.0,,,,,,,18.0,,,,chr5_126601058,chr5_126603569
chr5_126878394_126914929,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,chr5_126878394,chr5_126914929
chr5_126878394_126917983,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,,,,chr5_126878394,chr5_126917983
chr5_128061244_128082734,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,chr5_128061244,chr5_128082734
chr5_128061244_128082969,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,chr5_128061244,chr5_128082969
chr5_131159611_131162028,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,chr5_131159611,chr5_131162028
chr5_131159611_131162571,21.0,,,,,13.0,30.0,8.0,,,13.0,20.0,7.0,,,69.0,,,,,10.0,34.0,34.0,,,88.0,9.0,7.0,,,,,chr5_131159611,chr5_131162571
chr5_131391108_131391828,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,chr5_131391108,chr5_131391828
chr5_131391108_131391917,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,chr5_131391108,chr5_131391917
chr5_132195480_132198320,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,7.0,,,,5.0,,chr5_132195480,chr5_132198320
chr5_132195480_132198205,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,2.0,,,,,,chr5_132195480,chr5_132198205
chr5_132218644_132226715,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_132218644,chr5_132226715
chr5_132218644_132227085,,,,19.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,chr5_132218644,chr5_132227085
chr5_132271466_132271790,64.0,,,,2.0,,48.0,30.0,12.0,,,,1.0,2.0,,,,,,,,9.0,,,,,4.0,,,,,10.0,chr5_132271466,chr5_132271790
chr5_132271466_132272024,,,,,,,30.0,,,,,,,,,33.0,,,,,,,,,,,,,,,,,chr5_132271466,chr5_132272024
chr5_132295009_132312160,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_132295009,chr5_132312160
chr5_132295009_132331755,,,,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,chr5_132295009,chr5_132331755
chr5_132484497_132485666,,16.0,,,8.0,,,,,,,,9.0,,,,,,8.0,,,,,,,,,5.0,,,,5.0,chr5_132484497,chr5_132485666
chr5_132484497_132486250,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_132484497,chr5_132486250
chr5_132484497_132486556,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,chr5_132484497,chr5_132486556
chr5_132485716_132486556,,,,,7.0,,,,,,,,4.0,,,40.0,,,,,,,,,,,,,,,,,chr5_132485716,chr5_132486556
chr5_132485716_132486250,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,2.0,,5.0,chr5_132485716,chr5_132486250
chr5_132575928_132579316,8.0,,,,,,,1.0,10.0,,,,,24.0,,,,,,,,,,,,,,,,,10.0,,chr5_132575928,chr5_132579316
chr5_132575928_132587561,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_132575928,chr5_132587561
chr5_132867035_132867487,,10.0,4.0,10.0,,8.0,31.0,,,13.0,,16.0,13.0,,,,122.0,,,,,5.0,19.0,,,,,,22.0,,96.0,7.0,chr5_132867035,chr5_132867487
chr5_132867035_132867496,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,chr5_132867035,chr5_132867496
chr5_133006920_133022840,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,chr5_133006920,chr5_133022840
chr5_133006920_133026496,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,3.0,,,,,chr5_133006920,chr5_133026496
chr5_133993018_134004646,,,,,,,,,,,,,,,18.0,,13.0,,,,,,,,,,,,,1.0,,,chr5_133993018,chr5_134004646
chr5_133993018_134004894,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,chr5_133993018,chr5_134004894
chr5_134199204_134200984,,,,,6.0,,,,,,,,7.0,,,,,,32.0,,,,31.0,,,,,,,,,,chr5_134199204,chr5_134200984
chr5_134199204_134200334,19.0,10.0,9.0,,,30.0,,16.0,,,,29.0,,27.0,,41.0,,,,,,19.0,,,,,,35.0,5.0,10.0,22.0,14.0,chr5_134199204,chr5_134200334
chr5_134376694_134380718,6.0,,,,,,9.0,5.0,,,,,9.0,,53.0,,,,,,2.0,,,,10.0,,8.0,,,3.0,18.0,,chr5_134376694,chr5_134380718
chr5_134376694_134388324,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_134376694,chr5_134388324
chr5_134738792_134741062,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,chr5_134738792,chr5_134741062
chr5_134738792_134743986,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_134738792,chr5_134743986
chr5_135346057_135350822,,11.0,,,,,,,,,,,,,,,,,48.0,,,,14.0,3.0,,,,,,,,,chr5_135346057,chr5_135350822
chr5_135346057_135352945,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,16.0,,,21.0,chr5_135346057,chr5_135352945
chr5_136147906_136152674,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_136147906,chr5_136152674
chr5_136147906_136153591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,chr5_136147906,chr5_136153591
chr5_138166108_138167933,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,chr5_138166108,chr5_138167933
chr5_138166108_138166517,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,chr5_138166108,chr5_138166517
chr5_138561789_138566625,,,,10.0,14.0,5.0,,,,,15.0,24.0,13.0,,,,,,41.0,,8.0,,25.0,,,,,4.0,,,,,chr5_138561789,chr5_138566625
chr5_138561789_138567000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,,chr5_138561789,chr5_138567000
chr5_138573850_138574067,,,,15.0,,2.0,,,,,11.0,10.0,,,,,,,16.0,,,,,,,,3.0,,,,,,chr5_138573850,chr5_138574067
chr5_138573850_138575237,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_138573850,chr5_138575237
chr5_139293805_139307238,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,chr5_139293805,chr5_139307238
chr5_139293805_139314674,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,chr5_139293805,chr5_139314674
chr5_140281533_140300415,,,,,,,,,,,8.0,,,,,,129.0,,,,,,,,,,8.0,1.0,,,,,chr5_140281533,chr5_140300415
chr5_140281533_140303040,,,,,,6.0,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,chr5_140281533,chr5_140303040
chr5_140538261_140538918,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,chr5_140538261,chr5_140538918
chr5_140538261_140538969,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,chr5_140538261,chr5_140538969
chr5_140539083_140542171,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_140539083,chr5_140542171
chr5_140539083_140539358,,,,,,,,,,,,,,15.0,,,,,34.0,,,,,,,,,,,,,,chr5_140539083,chr5_140539358
chr5_141973742_141974803,,,6.0,,5.0,,,,,,,,,,,13.0,,,,,,,8.0,,,,,,,,,,chr5_141973742,chr5_141974803
chr5_141973742_141980122,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,chr5_141973742,chr5_141980122
chr5_141978830_141980122,,,2.0,,,,,,,,,,,,,36.0,,,,,,,21.0,,,,3.0,,,,54.0,,chr5_141978830,chr5_141980122
chr5_141978830_141983379,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_141978830,chr5_141983379
chr5_142006326_142007798,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,chr5_142006326,chr5_142007798
chr5_142006326_142011911,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,chr5_142006326,chr5_142011911
chr5_142135817_142137733,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,chr5_142135817,chr5_142137733
chr5_142135817_142140562,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,chr5_142135817,chr5_142140562
chr5_146219103_146223411,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,chr5_146219103,chr5_146223411
chr5_146219103_146223402,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,chr5_146219103,chr5_146223402
chr5_146459337_146462017,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,chr5_146459337,chr5_146462017
chr5_146459337_146463550,,,,,,4.0,,5.0,,,5.0,12.0,,,,,,,,,,,,,,,1.0,,,2.0,,,chr5_146459337,chr5_146463550
chr5_149509953_149511793,,,12.0,,,2.0,10.0,,,,5.0,9.0,28.0,,,,,,5.0,,,,,51.0,7.0,,,6.0,,,,,chr5_149509953,chr5_149511793
chr5_149509953_149513069,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,7.0,chr5_149509953,chr5_149513069
chr5_149513209_149517793,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_149513209,chr5_149517793
chr5_149513209_149520289,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,chr5_149513209,chr5_149520289
chr5_149520388_149525044,25.0,,22.0,32.0,,35.0,,35.0,9.0,,23.0,18.0,137.0,,,38.0,,,87.0,,,,,90.0,21.0,,44.0,20.0,,1.0,,9.0,chr5_149520388,chr5_149525044
chr5_149520388_149550074,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_149520388,chr5_149550074
chr5_150004989_150006472,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_150004989,chr5_150006472
chr5_150004989_150010110,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,chr5_150004989,chr5_150010110
chr5_150402625_150404679,1.0,,,,7.0,,,9.0,,,,,49.0,23.0,,30.0,,64.0,53.0,200.0,18.0,,45.0,138.0,,24.0,,,,18.0,192.0,,chr5_150402625,chr5_150404679
chr5_150402625_150403120,,,,,,,8.0,,,,,,,,,,,,,,,,,38.0,15.0,38.0,,,,,44.0,,chr5_150402625,chr5_150403120
chr5_150446963_150447473,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_150446963,chr5_150447473
chr5_150446963_150447584,28.0,95.0,6.0,100.0,56.0,17.0,52.0,125.0,18.0,49.0,32.0,92.0,11.0,44.0,153.0,85.0,26.0,265.0,29.0,159.0,46.0,27.0,57.0,,67.0,,8.0,18.0,19.0,18.0,24.0,,chr5_150446963,chr5_150447584
chr5_151109846_151110626,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,4.0,chr5_151109846,chr5_151110626
chr5_151109846_151117126,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,3.0,,,4.0,,,chr5_151109846,chr5_151117126
chr5_151772036_151786571,,,,,4.0,,,,,,1.0,,,,,,,,,14.0,,1.0,,,,,1.0,,3.0,,,,chr5_151772036,chr5_151786571
chr5_151772036_151786602,7.0,3.0,,,,,,,,,,,,5.0,,,,,,,,,3.0,,,,,,,2.0,,,chr5_151772036,chr5_151786602
chr5_151794249_151795478,,,,,8.0,,,,,,,,20.0,,,,,,,31.0,4.0,1.0,38.0,,,,15.0,,,1.0,,,chr5_151794249,chr5_151795478
chr5_151794249_151795480,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_151794249,chr5_151795480
chr5_154039011_154097023,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,chr5_154039011,chr5_154097023
chr5_154039011_154049556,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,chr5_154039011,chr5_154049556
chr5_154804307_154804773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,chr5_154804307,chr5_154804773
chr5_154804307_154805880,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,chr5_154804307,chr5_154805880
chr5_158714182_158730980,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,chr5_158714182,chr5_158730980
chr5_158714182_158731068,,,,,,,,,,,,,,,,,,,31.0,,,,18.0,,,,,,,,,,chr5_158714182,chr5_158731068
chr5_159194824_159203433,,20.0,,,,,,,,,,,,,,,,,,,,,,,,91.0,,,,,,,chr5_159194824,chr5_159203433
chr5_159194824_159209230,,,,,,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,chr5_159194824,chr5_159209230
chr5_160094065_160108544,,,,,,,,,,,,,,21.0,21.0,,,,,,,,,,,,,,,,,,chr5_160094065,chr5_160108544
chr5_160094065_160118804,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_160094065,chr5_160118804
chr5_163457610_163459861,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_163457610,chr5_163459861
chr5_163457610_163458994,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_163457610,chr5_163458994
chr5_16711245_16738135,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,chr5_16711245,chr5_16738135
chr5_16711245_16754827,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,chr5_16711245,chr5_16754827
chr5_168497348_168500590,,,,25.0,,,,,,,,24.0,,,,,,,,,,,67.0,,,,,,,,,,chr5_168497348,chr5_168500590
chr5_168497348_168506020,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,chr5_168497348,chr5_168506020
chr5_170808752_170809567,,,,,,,,34.0,,,23.0,27.0,,,,,,,,,29.0,,,,,,,,,,,,chr5_170808752,chr5_170809567
chr5_170808752_170811955,,,,,,,,,,,13.0,19.0,,,,,,,,,,,,,,,,,,,,,chr5_170808752,chr5_170811955
chr5_170809755_170811955,,,,,,,,,,,29.0,39.0,,,,,,,,,20.0,,,,,,,,,,,,chr5_170809755,chr5_170811955
chr5_170809755_170812005,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_170809755,chr5_170812005
chr5_171400210_171405301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,chr5_171400210,chr5_171405301
chr5_171400210_171400838,,,,,,,,,,,7.0,,,,,,,11.0,,,,,,25.0,,,,,,,,,chr5_171400210,chr5_171400838
chr5_172769132_172769574,,,,,14.0,,,,178.0,,4.0,,,,,,,,821.0,,,53.0,318.0,15.0,,,,,,97.0,,,chr5_172769132,chr5_172769574
chr5_172769132_172770160,,,,,,,,,6.0,,,,,,,,,,11.0,,,,,,,,,,,,,,chr5_172769132,chr5_172770160
chr5_176348356_176350612,,,,,,,11.0,5.0,,,,,,,,27.0,,,,,,,,,,,1.0,,,,,,chr5_176348356,chr5_176350612
chr5_176348356_176359480,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_176348356,chr5_176359480
chr5_176355749_176359480,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,4.0,,,,,,chr5_176355749,chr5_176359480
chr5_176355749_176359810,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_176355749,chr5_176359810
chr5_176359567_176359810,,,,,,,8.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,chr5_176359567,chr5_176359810
chr5_176359567_176361601,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_176359567,chr5_176361601
chr5_176385327_176388432,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,chr5_176385327,chr5_176388432
chr5_176385327_176386839,,,,,,1.0,15.0,,,,2.0,,14.0,,,,,41.0,,50.0,4.0,,8.0,36.0,,,,,,,,,chr5_176385327,chr5_176386839
chr5_178222934_178224615,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_178222934,chr5_178224615
chr5_178222934_178224447,,,,,3.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,chr5_178222934,chr5_178224447
chr5_178727125_178727224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,chr5_178727125,chr5_178727224
chr5_178727125_178728989,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,1.0,,,,,,chr5_178727125,chr5_178728989
chr5_179577136_179580946,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,chr5_179577136,chr5_179580946
chr5_179577136_179585795,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,chr5_179577136,chr5_179585795
chr5_179585865_179586330,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_179585865,chr5_179586330
chr5_179585865_179589545,,,,,,,,,4.0,,,15.0,,,,,,,,,,,,,,,,,,,,,chr5_179585865,chr5_179589545
chr5_179607659_179608489,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,chr5_179607659,chr5_179608489
chr5_179607659_179609375,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,chr5_179607659,chr5_179609375
chr5_179618323_179620891,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_179618323,chr5_179620891
chr5_179618323_179619268,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,chr5_179618323,chr5_179619268
chr5_179724783_179726679,,,6.0,,,15.0,18.0,30.0,,2.0,,,,41.0,,20.0,,41.0,,58.0,13.0,,,,23.0,,2.0,2.0,,,,8.0,chr5_179724783,chr5_179726679
chr5_179724783_179726682,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,chr5_179724783,chr5_179726682
chr5_1798947_1799770,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_1798947,chr5_1799770
chr5_1798947_1799791,,,,,,,,,,5.0,,9.0,,,,,,,,,1.0,,,,,,,,,,,,chr5_1798947,chr5_1799791
chr5_224521_225418,,,9.0,,,,,,,,11.0,15.0,,,,,,,,,,21.0,,,,,1.0,,,,34.0,,chr5_224521,chr5_225418
chr5_224521_225882,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_224521,chr5_225882
chr5_272772_314416,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,chr5_272772,chr5_314416
chr5_272772_304176,,3.0,,,,20.0,,,7.0,,4.0,6.0,9.0,,81.0,,,,36.0,,3.0,,64.0,,,48.0,10.0,8.0,,1.0,,31.0,chr5_272772,chr5_304176
chr5_272772_311292,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_272772,chr5_311292
chr5_304221_314416,,,,,,,,,,,,21.0,,,,,,,,,,,34.0,,,,,,,,,,chr5_304221,chr5_314416
chr5_304221_306601,,,1.0,,,12.0,,,4.0,,5.0,,9.0,,94.0,,,,21.0,,,,42.0,,,40.0,9.0,10.0,,,,30.0,chr5_304221,chr5_306601
chr5_311402_313700,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,chr5_311402,chr5_313700
chr5_311402_314416,,11.0,8.0,,,31.0,27.0,,22.0,,19.0,,13.0,,128.0,,,,41.0,,7.0,,91.0,,,83.0,25.0,12.0,,9.0,,19.0,chr5_311402,chr5_314416
chr5_31535893_31538259,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,2.0,,,,,,chr5_31535893,chr5_31538259
chr5_31535893_31538480,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,chr5_31535893,chr5_31538480
chr5_35089663_35118060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,chr5_35089663,chr5_35118060
chr5_35089663_35230267,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,chr5_35089663,chr5_35230267
chr5_39394421_39418180,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,,chr5_39394421,chr5_39418180
chr5_39394421_39424803,,,,,,,,,,,,,,,17.0,,,,,,,,36.0,,,,,,,,42.0,,chr5_39394421,chr5_39424803
chr5_39394421_39417509,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,chr5_39394421,chr5_39417509
chr5_39394421_39418176,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,chr5_39394421,chr5_39418176
chr5_40771863_40773934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,chr5_40771863,chr5_40773934
chr5_40771863_40774927,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,chr5_40771863,chr5_40774927
chr5_40771863_40775409,,,,,,,,,,6.0,5.0,,,,28.0,,,,,,,,,,,,,,,,,,chr5_40771863,chr5_40775409
chr5_41925498_41927012,,,,,,,,,,,,,,,,,,,,48.0,,,,,,,4.0,,,,,,chr5_41925498,chr5_41927012
chr5_41925498_41929696,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,chr5_41925498,chr5_41929696
chr5_42801331_42804655,27.0,42.0,,,23.0,,25.0,26.0,19.0,24.0,8.0,12.0,5.0,62.0,150.0,,,356.0,150.0,291.0,,19.0,231.0,90.0,4.0,150.0,,,13.0,,204.0,,chr5_42801331,chr5_42804655
chr5_42801331_42811835,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_42801331,chr5_42811835
chr5_42804773_42806895,45.0,77.0,,,30.0,,,35.0,39.0,58.0,7.0,10.0,7.0,75.0,195.0,,,471.0,257.0,385.0,32.0,27.0,422.0,125.0,4.0,224.0,,,20.0,,295.0,,chr5_42804773,chr5_42806895
chr5_42804773_42811835,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_42804773,chr5_42811835
chr5_42808366_42811835,,17.0,,,7.0,3.0,3.0,,,3.0,,,,,54.0,,,168.0,69.0,107.0,,8.0,95.0,9.0,,82.0,,,4.0,,81.0,,chr5_42808366,chr5_42811835
chr5_42808366_42811664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,chr5_42808366,chr5_42811664
chr5_43123310_43161248,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,chr5_43123310,chr5_43161248
chr5_43123310_43139164,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,13.0,,,,chr5_43123310,chr5_43139164
chr5_43297166_43298008,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,chr5_43297166,chr5_43298008
chr5_43297166_43298517,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_43297166,chr5_43298517
chr5_43555999_43556581,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_43555999,chr5_43556581
chr5_43555999_43556818,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,chr5_43555999,chr5_43556818
chr5_44746038_44747626,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,chr5_44746038,chr5_44747626
chr5_44746038_44777036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,chr5_44746038,chr5_44777036
chr5_44746038_44808641,,,,,,,,,,,,,19.0,,,13.0,47.0,,,,,,,,,,,,,,,28.0,chr5_44746038,chr5_44808641
chr5_50428227_50441341,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,chr5_50428227,chr5_50441341
chr5_50428227_50441039,,,,,,,,,,,,,,,35.0,,,,,,,,13.0,,,,,,,,46.0,,chr5_50428227,chr5_50441039
chr5_50667186_50668070,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,chr5_50667186,chr5_50668070
chr5_50667186_50750150,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,chr5_50667186,chr5_50750150
chr5_55468149_55475298,12.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_55468149,chr5_55475298
chr5_55468149_55490959,,,,,,,50.0,,,,,,,,,,,,,,,,,,46.0,,,,,,,,chr5_55468149,chr5_55490959
chr5_55468149_55534571,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_55468149,chr5_55534571
chr5_55964312_55968275,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,5.0,,,,,chr5_55964312,chr5_55968275
chr5_55964312_55976214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,chr5_55964312,chr5_55976214
chr5_57176400_57214073,,,,,,,22.0,,,,,,,,,21.0,,,,,,,,,,,,,,,,,chr5_57176400,chr5_57214073
chr5_57176400_57230845,21.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,chr5_57176400,chr5_57230845
chr5_57214193_57230845,,,,10.0,,6.0,18.0,5.0,,,3.0,,,,,,,,,,,,,,,,,,,11.0,,,chr5_57214193,chr5_57230845
chr5_57214193_57221375,,,,,,,8.0,3.0,,,,,,,,28.0,,,,,,,,,,,,,,,,,chr5_57214193,chr5_57221375
chr5_57348909_57363923,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_57348909,chr5_57363923
chr5_57348909_57488653,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_57348909,chr5_57488653
chr5_6604685_6605031,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_6604685,chr5_6605031
chr5_6604685_6605272,,,1.0,,,,16.0,,,,,,,,,,,,,,,,11.0,,,,,,,,,,chr5_6604685,chr5_6605272
chr5_66153596_66158808,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,chr5_66153596,chr5_66158808
chr5_66153596_66159218,14.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,2.0,41.0,,chr5_66153596,chr5_66159218
chr5_66175041_66177513,,,,,5.0,,,,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,chr5_66175041,chr5_66177513
chr5_66175041_66178718,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,chr5_66175041,chr5_66178718
chr5_6623285_6631872,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,chr5_6623285,chr5_6631872
chr5_6623285_6625563,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,chr5_6623285,chr5_6625563
chr5_69311204_69312629,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chr5_69311204,chr5_69312629
chr5_69311204_69313984,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,15.0,,,,chr5_69311204,chr5_69313984
chr5_69311204_69320236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,chr5_69311204,chr5_69320236
chr5_69320580_69332648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,chr5_69320580,chr5_69332648
chr5_69320580_69332764,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,chr5_69320580,chr5_69332764
chr5_69355953_69366502,11.0,,,,,4.0,,,,,,,,,,,,73.0,,76.0,,,,,,,,,5.0,,,,chr5_69355953,chr5_69366502
